max temp,mean temp,min temp,snow on grnd (cm),total precip (mm),total rain (mm),total snow (cm),total count,year,day 
19.0,9.5,0.0,0.0,0.0,0.0,0.0,2,6,285
-15.0,-16.0,-17.0,13.0,0.0,0.0,0.0,0,8,13
-4.7,-12.7,-20.6,21.0,1.3,0.0,3.5,0,1,40
-10.0,-12.9,-15.8,0.0,0.0,0.0,0.0,0,4,364
18.9,12.4,5.8,0.0,2.4,2.4,0.0,0,4,258
3.7,2.2,0.6,20.0,0.0,0.0,0.0,0,2,48
-5.0,-8.5,-12.0,24.0,0.0,0.0,0.0,1,7,32
-5.0,-8.5,-12.0,24.0,0.0,0.0,0.0,1,7,32
-6.3,-9.8,-13.2,11.0,0.4,0.0,0.4,0,6,15
30.0,21.3,12.5,0.0,0.0,0.0,0.0,2,6,221
25.9,22.6,19.3,0.0,5.4,5.4,0.0,0,0,171
1.3,0.7,0.0,5.0,0.0,0.0,0.0,0,2,354
16.1,7.9,-0.4,0.0,0.0,0.0,0.0,1,2,99
-6.0,-9.3,-12.5,4.0,5.2,0.0,8.6,0,7,346
13.0,5.5,-2.0,0.0,0.0,0.0,0.0,1,6,288
8.5,5.8,3.0,0.0,0.0,0.0,0.0,1,8,290
-7.5,-15.0,-22.5,22.0,0.0,0.0,0.0,0,7,14
23.5,18.2,12.8,0.0,0.0,0.0,0.0,2,3,228
27.5,21.3,15.0,0.0,0.0,0.0,0.0,2,6,228
15.5,11.5,7.5,0.0,6.0,6.0,0.0,2,8,253
14.1,7.3,0.5,0.0,3.6,3.6,0.0,1,3,294
-8.5,-13.2,-17.9,22.0,9.6,0.0,13.0,0,3,39
17.9,14.1,10.3,0.0,0.0,0.0,0.0,2,2,152
21.5,13.8,6.0,0.0,1.4,1.4,0.0,2,7,291
4.0,-5.3,-14.5,20.0,0.0,0.0,0.0,1,7,16
-5.5,-15.3,-25.0,26.0,0.0,0.0,0.0,1,7,9
24.5,18.3,12.0,0.0,26.0,26.0,0.0,2,8,154
22.5,13.5,4.5,0.0,7.0,7.0,0.0,2,4,263
13.0,10.6,8.1,0.0,5.8,5.8,0.0,1,5,331
11.2,7.0,2.7,0.0,4.2,4.2,0.0,1,5,294
,,,,,,,0,8,50
25.4,21.2,16.9,0.0,0.0,0.0,0.0,2,5,204
10.5,3.8,-3.0,0.0,0.0,0.0,0.0,1,6,105
30.3,25.7,21.1,0.0,0.0,0.0,0.0,2,5,211
8.1,4.9,1.7,0.0,0.0,0.0,0.0,1,3,296
26.8,22.6,18.4,0.0,0.0,0.0,0.0,2,3,221
27.7,23.4,19.1,0.0,1.2,1.2,0.0,2,5,212
7.5,4.8,2.0,28.0,0.0,0.0,0.0,0,3,88
24.5,16.3,8.1,0.0,0.0,0.0,0.0,1,2,242
-0.5,-2.8,-5.0,13.0,0.0,0.0,0.0,1,7,68
14.7,11.0,7.2,0.0,2.6,2.6,0.0,1,2,284
-8.5,-15.9,-23.2,19.0,0.6,0.0,1.5,0,3,36
22.8,17.7,12.5,0.0,3.1,3.1,0.0,2,5,180
6.0,5.3,4.5,0.0,6.0,6.0,0.0,0,6,296
-8.9,-15.7,-22.5,10.0,0.0,0.0,0.0,0,5,21
24.0,15.9,7.8,0.0,0.0,0.0,0.0,1,3,217
14.8,7.5,0.2,0.0,5.8,5.8,0.0,0,0,293
5.6,4.8,4.0,0.0,0.0,0.0,0.0,0,4,329
14.2,11.6,8.9,0.0,3.9,3.9,0.0,2,5,131
14.2,11.6,8.9,0.0,3.9,3.9,0.0,2,5,131
4.5,0.5,-3.5,5.0,0.0,0.0,0.0,0,8,82
-7.7,-9.3,-10.8,0.0,0.0,0.0,0.0,0,0,342
28.1,23.1,18.1,0.0,0.0,0.0,0.0,1,2,250
20.7,15.3,9.8,0.0,0.0,0.0,0.0,1,4,275
32.8,25.3,17.8,0.0,0.0,0.0,0.0,1,2,186
30.5,23.8,17.0,0.0,3.0,3.0,0.0,2,3,233
19.0,16.8,14.5,0.0,12.2,12.2,0.0,1,7,145
-12.0,-12.9,-13.8,10.0,0.0,0.0,0.0,0,5,16
9.0,6.6,4.2,0.0,0.0,0.0,0.0,1,3,100
21.5,18.0,14.5,0.0,0.0,0.0,0.0,2,6,192
24.0,19.0,14.0,0.0,0.0,0.0,0.0,2,7,220
27.5,18.8,10.0,0.0,0.0,0.0,0.0,2,6,236
-1.0,-3.6,-6.2,11.0,1.0,0.0,1.0,0,6,29
0.5,-0.5,-1.5,22.0,0.4,0.0,0.4,1,7,27
17.0,8.8,0.5,0.0,15.8,15.8,0.0,1,7,105
27.3,21.4,15.4,0.0,13.8,13.8,0.0,1,0,250
-8.0,-10.5,-13.0,19.0,0.0,0.0,0.0,1,7,61
16.9,12.6,8.3,0.0,0.0,0.0,0.0,2,3,156
34.5,28.5,22.5,0.0,0.0,0.0,0.0,2,8,182
19.8,18.2,16.5,0.0,10.0,10.0,0.0,2,4,289
15.3,9.5,3.7,0.0,0.0,0.0,0.0,1,5,140
2.4,-4.1,-10.5,35.0,0.0,0.0,0.0,0,3,362
20.5,15.3,10.0,0.0,0.0,0.0,0.0,1,2,269
11.0,4.8,-1.5,0.0,0.2,0.2,0.0,1,6,310
0.5,-2.0,-4.5,24.0,0.2,0.2,0.0,1,7,18
0.2,-8.7,-17.6,17.0,0.0,0.0,0.0,0,1,60
34.5,27.3,20.0,0.0,0.0,0.0,0.0,2,8,186
9.8,6.7,3.6,0.0,0.0,0.0,0.0,1,0,112
1.4,-2.5,-6.4,32.0,0.0,0.0,0.0,0,3,53
13.3,5.8,-1.7,0.0,0.0,0.0,0.0,1,2,327
4.8,1.9,-1.0,0.0,2.8,2.8,0.0,0,3,315
15.2,13.1,11.0,0.0,11.6,11.6,0.0,1,1,286
23.8,14.5,5.1,0.0,0.0,0.0,0.0,2,5,270
6.0,0.4,-5.2,0.0,0.0,0.0,0.0,1,2,319
5.5,2.7,-0.1,0.0,0.8,0.8,0.0,2,3,298
28.5,21.3,14.0,0.0,0.0,0.0,0.0,1,7,266
24.5,16.4,8.2,0.0,0.0,0.0,0.0,1,2,135
9.7,2.4,-5.0,16.0,0.0,0.0,0.0,0,6,72
1.5,0.0,-1.5,0.0,0.0,0.0,0.0,1,7,317
-13.4,-18.5,-23.5,22.0,4.7,0.0,7.0,0,4,26
9.8,8.1,6.4,0.0,0.0,0.0,0.0,1,5,287
13.8,8.8,3.8,0.0,0.0,0.0,0.0,0,0,74
-3.8,-11.2,-18.6,6.0,3.1,0.0,3.1,0,1,18
15.5,10.0,4.5,0.0,0.6,0.6,0.0,2,7,286
27.4,19.6,11.7,0.0,0.0,0.0,0.0,1,5,258
-4.0,-5.3,-6.5,2.0,0.0,0.0,0.0,0,6,344
12.0,9.3,6.5,0.0,2.6,2.6,0.0,1,5,111
22.0,15.2,8.4,0.0,0.0,0.0,0.0,1,1,132
29.2,23.9,18.6,0.0,0.0,0.0,0.0,1,3,185
28.5,23.5,18.5,0.0,0.0,0.0,0.0,2,6,151
22.0,13.0,4.0,0.0,0.0,0.0,0.0,2,3,261
13.0,8.6,4.1,0.0,0.0,0.0,0.0,1,4,295
14.5,8.0,1.5,0.0,14.6,14.6,0.0,0,7,309
20.3,17.5,14.7,0.0,0.0,0.0,0.0,0,0,247
-6.3,-9.2,-12.0,23.0,0.6,0.0,1.0,0,2,30
23.0,19.0,15.0,0.0,68.0,68.0,0.0,1,6,226
21.0,17.0,13.0,0.0,0.0,0.0,0.0,2,8,242
27.2,22.5,17.8,0.0,8.0,8.0,0.0,2,4,187
24.9,17.9,10.9,0.0,0.0,0.0,0.0,2,5,185
15.5,13.3,11.0,0.0,3.8,3.8,0.0,0,7,246
-5.1,-8.7,-12.2,10.0,0.0,0.0,0.0,0,6,20
15.0,10.5,5.9,0.0,8.8,8.8,0.0,0,4,279
4.5,-1.0,-6.5,0.0,4.4,4.4,0.0,1,7,334
-6.3,-11.0,-15.7,10.0,0.0,0.0,0.0,0,6,23
26.5,19.0,11.5,0.0,0.0,0.0,0.0,2,7,256
5.0,-1.9,-8.8,27.0,2.0,2.0,0.0,0,5,75
15.5,7.4,-0.7,0.0,0.0,0.0,0.0,2,4,262
-4.0,-6.3,-8.5,54.0,0.0,0.0,0.0,0,3,62
-7.4,-14.9,-22.3,5.0,0.0,0.0,0.0,0,3,346
-0.5,-2.8,-5.0,13.0,0.0,0.0,0.0,1,7,68
29.5,24.0,18.5,0.0,0.4,0.4,0.0,2,8,241
-8.5,-12.3,-16.0,14.0,0.0,0.0,0.0,0,7,356
23.0,18.8,14.5,0.0,0.0,0.0,0.0,2,6,152
7.1,0.8,-5.6,6.0,2.1,2.1,0.0,1,6,34
-6.3,-7.7,-9.1,0.0,0.0,0.0,0.0,0,4,363
7.2,3.8,0.4,0.0,0.0,0.0,0.0,1,5,113
16.3,8.4,0.4,0.0,3.8,3.8,0.0,1,0,286
5.0,4.0,3.0,0.0,1.8,1.8,0.0,1,8,307
1.8,-2.3,-6.3,7.0,1.0,1.0,0.0,0,4,357
-12.5,-14.3,-16.1,19.0,0.0,0.0,0.0,0,3,32
16.0,9.0,2.0,0.0,16.0,16.0,0.0,1,8,117
5.0,-2.3,-9.5,16.0,1.4,1.4,0.0,1,7,79
1.0,-2.8,-6.5,20.0,2.0,2.0,0.0,0,7,85
-8.3,-12.5,-16.6,0.0,0.5,0.0,1.0,0,1,358
4.0,-2.5,-9.0,13.0,0.4,0.0,2.0,0,6,362
-1.3,-7.5,-13.7,26.0,0.2,0.0,0.3,0,2,34
26.9,21.5,16.1,0.0,1.2,1.2,0.0,2,5,173
-16.5,-17.4,-18.3,10.0,0.0,0.0,0.0,0,6,42
-11.3,-14.4,-17.5,20.0,0.0,0.0,0.0,0,0,9
13.2,4.6,-4.1,0.0,0.0,0.0,0.0,1,1,98
5.0,2.6,0.2,0.0,0.6,0.6,0.0,1,3,326
-8.5,-11.3,-14.0,41.0,0.2,0.0,1.0,0,2,365
23.0,19.1,15.2,0.0,0.0,0.0,0.0,2,4,185
6.8,1.4,-4.0,0.0,0.0,0.0,0.0,1,3,111
4.4,2.7,1.0,3.0,7.6,7.6,0.0,1,6,75
24.0,17.4,10.7,0.0,0.0,0.0,0.0,1,2,82
22.0,19.8,17.5,0.0,9.2,9.2,0.0,2,6,190
2.9,1.3,-0.3,4.0,0.0,0.0,0.0,1,6,74
24.6,21.0,17.4,0.0,11.0,11.0,0.0,1,1,207
-1.9,-5.8,-9.7,2.0,0.2,0.0,0.2,0,4,323
23.3,17.4,11.5,0.0,1.3,1.3,0.0,2,5,241
7.3,4.4,1.5,0.0,0.0,0.0,0.0,1,4,303
16.0,13.8,11.5,0.0,0.4,0.4,0.0,2,7,152
16.0,10.4,4.8,0.0,0.0,0.0,0.0,1,5,108
0.0,-1.0,-2.0,5.0,3.0,1.0,3.0,1,8,66
-3.0,-8.8,-14.5,22.0,1.2,0.0,2.0,0,7,35
19.5,13.8,8.0,0.0,0.0,0.0,0.0,2,7,135
-2.7,-5.9,-9.0,6.0,0.0,0.0,0.0,0,6,36
7.0,3.8,0.5,0.0,1.8,1.8,0.0,1,2,316
4.3,-0.7,-5.6,0.0,0.0,0.0,0.0,1,3,302
-4.5,-9.5,-14.5,3.0,9.4,0.0,14.4,0,6,346
10.5,4.5,-1.5,1.0,0.2,0.2,0.0,0,1,338
1.8,-3.3,-8.4,0.0,0.0,0.0,0.0,1,3,324
23.3,16.6,9.9,0.0,0.0,0.0,0.0,2,3,206
28.5,22.3,16.0,0.0,13.8,13.8,0.0,2,6,251
6.5,1.8,-3.0,0.0,0.0,0.0,0.0,0,8,100
2.5,-0.2,-2.9,0.0,0.3,0.0,0.6,1,1,342
27.0,21.0,15.0,0.0,0.0,0.0,0.0,2,7,259
31.5,24.8,18.0,0.0,0.0,0.0,0.0,2,8,202
18.9,11.4,3.9,0.0,1.0,1.0,0.0,0,4,328
24.1,16.2,8.2,0.0,0.0,0.0,0.0,1,3,273
26.5,21.5,16.5,0.0,0.0,0.0,0.0,2,3,220
27.8,20.7,13.5,0.0,0.6,0.6,0.0,2,1,255
27.0,19.8,12.5,0.0,0.0,0.0,0.0,1,8,231
16.5,10.3,4.0,0.0,0.0,0.0,0.0,1,8,266
30.4,20.7,10.9,0.0,0.0,0.0,0.0,2,2,192
12.8,8.7,4.5,0.0,0.0,0.0,0.0,0,3,266
12.5,6.5,0.5,26.0,3.7,3.7,0.0,0,6,69
-1.3,-7.0,-12.7,13.0,0.0,0.0,0.0,0,1,365
19.1,17.8,16.5,0.0,15.9,15.9,0.0,2,5,163
25.0,22.0,19.0,0.0,5.1,5.1,0.0,2,3,188
8.8,7.4,6.0,0.0,5.1,5.1,0.0,1,5,317
9.0,5.2,1.4,43.0,4.4,4.4,0.0,0,3,70
17.0,8.8,0.5,0.0,15.8,15.8,0.0,1,7,105
30.0,20.5,11.0,0.0,0.0,0.0,0.0,2,6,250
-16.0,-21.5,-27.0,19.0,0.4,0.0,1.0,0,7,364
30.0,22.3,14.5,0.0,0.0,0.0,0.0,2,8,193
27.5,20.5,13.5,0.0,0.0,0.0,0.0,2,6,185
18.3,9.2,0.1,0.0,0.0,0.0,0.0,0,5,102
26.0,22.8,19.6,0.0,0.0,0.0,0.0,1,1,237
9.5,6.3,3.0,0.0,0.0,0.0,0.0,1,4,113
14.5,7.3,0.0,0.0,0.0,0.0,0.0,2,8,287
23.9,20.6,17.2,0.0,0.0,0.0,0.0,2,4,208
2.0,-4.0,-10.0,3.0,6.6,0.0,6.6,1,6,101
28.5,23.5,18.5,0.0,0.0,0.0,0.0,2,6,151
4.1,-1.0,-6.0,0.0,0.0,0.0,0.0,0,3,308
-6.5,-7.5,-8.5,13.0,0.0,0.0,0.0,0,7,69
15.0,10.0,5.0,0.0,0.0,0.0,0.0,2,7,272
-7.9,-9.0,-10.0,37.0,1.0,0.0,1.8,0,4,36
21.8,16.7,11.5,0.0,0.0,0.0,0.0,2,5,183
18.4,13.7,9.0,0.0,0.0,0.0,0.0,1,5,280
-4.0,-6.8,-9.6,0.0,0.0,0.0,0.0,0,1,354
28.7,20.8,12.8,0.0,0.0,0.0,0.0,1,5,244
26.4,21.6,16.7,0.0,0.6,0.6,0.0,2,5,226
-5.0,-6.3,-7.5,13.0,0.2,0.0,0.6,0,6,363
24.5,20.3,16.0,0.0,0.0,0.0,0.0,2,6,242
1.0,-2.8,-6.5,20.0,2.0,2.0,0.0,0,7,85
23.0,13.3,3.5,0.0,0.0,0.0,0.0,2,8,128
-2.0,-10.5,-19.0,24.0,0.0,0.0,0.0,0,2,66
-11.0,-17.0,-23.0,27.0,0.0,0.0,0.0,0,7,7
17.5,9.0,0.5,0.0,0.0,0.0,0.0,2,5,143
20.0,15.0,10.0,0.0,9.6,9.6,0.0,2,6,128
25.0,16.7,8.3,0.0,0.0,0.0,0.0,2,5,171
27.0,21.0,15.0,0.0,0.0,0.0,0.0,2,7,212
-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0,0,8,41
5.5,2.5,-0.5,3.0,0.0,0.0,0.0,0,7,91
8.0,3.0,-2.0,1.0,10.8,10.8,0.0,1,7,93
29.6,20.1,10.5,0.0,1.6,1.6,0.0,1,5,138
-8.3,-13.3,-18.3,39.0,0.0,0.0,0.0,0,4,72
23.2,20.5,17.8,0.0,18.0,18.0,0.0,2,3,213
-10.5,-13.5,-16.5,23.0,0.0,0.0,0.0,1,7,30
26.3,22.8,19.2,0.0,0.5,0.5,0.0,1,5,202
-2.0,-4.3,-6.5,14.0,1.6,0.0,3.0,0,6,347
28.5,20.3,12.0,0.0,0.0,0.0,0.0,2,6,168
10.0,7.5,5.0,0.0,0.0,0.0,0.0,1,7,304
7.5,4.6,1.7,0.0,0.0,0.0,0.0,0,2,76
-6.0,-9.0,-12.0,32.0,18.4,0.0,19.0,0,7,43
-6.4,-12.7,-18.9,30.0,0.0,0.0,0.0,0,3,49
0.1,-4.9,-9.8,0.0,0.0,0.0,0.0,1,6,79
1.3,-3.4,-8.0,36.0,3.0,3.0,0.0,0,3,11
29.2,23.9,18.6,0.0,0.0,0.0,0.0,1,3,185
7.8,5.9,4.0,0.0,1.6,1.6,0.0,1,4,294
6.7,5.5,4.3,0.0,0.0,0.0,0.0,1,5,346
-9.0,-10.6,-12.2,7.0,0.0,0.0,0.0,0,6,11
-9.5,-15.5,-21.4,7.0,2.7,0.0,3.0,0,5,6
2.5,-2.3,-7.0,20.0,0.0,0.0,0.0,1,7,57
23.0,18.8,14.5,0.0,0.0,0.0,0.0,1,6,198
4.0,-1.9,-7.8,0.0,0.0,0.0,0.0,0,6,81
8.5,5.3,2.0,0.0,0.0,0.0,0.0,1,8,103
15.0,10.5,5.9,0.0,8.8,8.8,0.0,0,4,279
-10.0,-13.5,-17.0,32.0,0.0,0.0,0.0,1,7,40
24.8,18.7,12.5,0.0,0.0,0.0,0.0,2,5,175
17.0,11.5,6.0,0.0,0.0,0.0,0.0,1,2,289
19.7,16.0,12.3,0.0,0.0,0.0,0.0,1,3,247
16.5,12.5,8.5,0.0,0.0,0.0,0.0,2,7,139
28.2,24.2,20.2,0.0,0.0,0.0,0.0,2,3,186
9.0,1.5,-6.0,6.0,3.4,3.4,0.0,1,7,325
23.0,18.4,13.7,0.0,4.6,4.6,0.0,1,4,196
27.5,23.5,19.5,0.0,0.0,0.0,0.0,2,6,210
2.5,-1.8,-6.0,0.0,0.0,0.0,0.0,1,8,99
-2.0,-4.0,-6.0,23.0,0.2,0.0,0.4,0,7,29
6.0,-2.8,-11.5,16.0,16.8,11.0,6.4,0,6,361
25.5,19.6,13.7,0.0,11.2,11.2,0.0,2,3,224
19.5,13.8,8.0,0.0,7.2,7.2,0.0,1,6,290
12.5,4.8,-3.0,0.0,8.0,8.0,0.0,0,6,87
30.0,23.5,17.0,0.0,0.0,0.0,0.0,2,8,258
26.0,19.8,13.6,0.0,0.0,0.0,0.0,2,4,206
24.4,16.1,7.7,0.0,0.0,0.0,0.0,1,3,121
-20.8,-24.0,-27.1,29.0,0.0,0.0,0.0,0,4,2
-24.5,-26.8,-29.0,11.0,0.0,0.0,0.0,0,6,44
21.5,20.2,18.8,0.0,4.4,4.4,0.0,2,2,164
20.0,11.3,2.5,0.0,0.0,0.0,0.0,1,8,114
4.7,2.5,0.3,0.0,0.0,0.0,0.0,1,1,300
26.0,21.0,16.0,0.0,1.2,1.2,0.0,2,4,242
28.2,24.2,20.2,0.0,0.0,0.0,0.0,2,3,186
1.2,-3.2,-7.5,38.0,0.0,0.0,0.0,0,4,54
31.0,24.5,18.0,0.0,0.0,0.0,0.0,2,3,195
8.0,5.3,2.5,0.0,3.0,3.0,0.0,1,7,320
23.7,18.4,13.1,0.0,0.0,0.0,0.0,1,0,230
19.0,11.3,3.5,0.0,0.0,0.0,0.0,1,5,134
23.0,12.3,1.5,0.0,0.0,0.0,0.0,2,6,108
1.0,-2.8,-6.5,20.0,2.0,2.0,0.0,0,7,85
8.5,4.5,0.5,0.0,0.0,0.0,0.0,1,7,312
10.0,9.5,9.0,0.0,20.4,20.4,0.0,1,6,295
5.1,3.6,2.0,37.0,0.0,0.0,0.0,0,3,71
20.7,16.6,12.4,0.0,0.0,0.0,0.0,1,2,270
-3.0,-7.0,-10.9,26.0,0.3,0.0,0.5,0,5,72
18.5,17.3,16.0,0.0,45.2,45.2,0.0,1,6,191
-3.5,-5.7,-7.8,40.0,2.6,0.0,5.0,0,4,45
14.1,9.2,4.2,0.0,0.0,0.0,0.0,1,4,125
-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0,0,8,42
24.5,19.8,15.0,0.0,4.2,4.2,0.0,1,1,162
21.1,19.1,17.0,0.0,30.0,30.0,0.0,2,2,252
3.1,-4.1,-11.2,23.0,0.6,0.0,2.0,0,2,45
25.0,17.5,10.0,0.0,2.2,2.2,0.0,2,6,153
14.0,11.5,9.0,0.0,0.0,0.0,0.0,1,6,287
25.2,19.3,13.4,0.0,15.8,15.8,0.0,2,4,232
-1.6,-4.9,-8.1,2.0,0.0,0.0,0.0,0,2,331
31.5,22.8,14.0,0.0,0.0,0.0,0.0,2,6,203
3.3,1.8,0.3,0.0,0.0,0.0,0.0,1,3,312
-0.1,-5.0,-9.9,16.0,0.0,0.0,0.0,0,6,7
17.5,15.7,13.8,0.0,13.8,13.8,0.0,1,3,141
-2.0,-3.3,-4.5,4.0,0.6,0.0,0.6,1,6,99
22.5,18.0,13.5,0.0,0.0,0.0,0.0,2,2,231
27.9,22.9,17.8,0.0,0.0,0.0,0.0,2,3,184
29.9,23.8,17.6,0.0,0.0,0.0,0.0,1,4,203
7.0,3.3,-0.5,0.0,0.0,0.0,0.0,1,8,102
-16.9,-18.0,-19.0,30.0,0.0,0.0,0.0,0,5,50
22.2,13.1,3.9,0.0,0.0,0.0,0.0,1,2,139
13.9,9.3,4.7,0.0,0.0,0.0,0.0,1,4,296
14.5,7.3,0.0,0.0,0.0,0.0,0.0,2,8,287
-5.0,-7.3,-9.5,7.0,0.0,0.0,0.0,0,8,346
22.0,17.4,12.8,0.0,0.0,0.0,0.0,1,3,253
-1.5,-6.5,-11.5,25.0,0.0,0.0,0.0,1,7,75
23.4,20.7,18.0,0.0,0.0,0.0,0.0,2,4,239
18.0,9.5,0.9,0.0,0.0,0.0,0.0,1,0,104
14.1,8.8,3.5,0.0,0.0,0.0,0.0,2,4,278
1.5,-2.8,-7.0,0.0,8.0,8.0,0.0,0,5,335
12.0,9.3,6.5,0.0,2.8,2.8,0.0,1,8,281
22.3,15.5,8.6,0.0,0.0,0.0,0.0,2,5,168
-17.6,-19.1,-20.5,9.0,0.0,0.0,0.0,0,0,29
-5.5,-12.8,-20.0,14.0,1.8,0.0,2.0,0,3,334
-7.5,-15.0,-22.5,22.0,0.0,0.0,0.0,0,7,14
11.5,8.8,6.0,0.0,0.0,0.0,0.0,1,6,283
15.5,7.4,-0.7,0.0,0.0,0.0,0.0,2,4,262
7.5,3.5,-0.5,45.0,0.0,0.0,0.0,1,7,50
30.5,22.3,14.0,0.0,0.0,0.0,0.0,2,6,148
3.5,-3.2,-9.9,24.0,0.0,0.0,0.0,0,2,40
3.5,2.5,1.4,0.0,0.0,0.0,0.0,0,4,362
-6.0,-10.5,-15.0,13.0,0.0,0.0,0.0,1,7,81
3.7,0.6,-2.6,0.0,0.3,0.0,0.5,0,5,98
22.0,13.8,5.5,0.0,0.0,0.0,0.0,2,7,294
-24.5,-26.8,-29.0,11.0,0.0,0.0,0.0,0,6,44
-13.7,-17.9,-22.0,42.0,0.0,0.0,0.0,0,4,62
10.9,8.8,6.7,0.0,0.0,0.0,0.0,1,1,295
28.0,18.3,8.5,0.0,0.0,0.0,0.0,2,6,249
16.8,14.2,11.5,0.0,17.7,17.7,0.0,2,4,136
17.5,16.0,14.5,0.0,25.4,25.4,0.0,1,7,180
12.5,10.3,8.0,0.0,0.0,0.0,0.0,2,6,92
26.1,21.9,17.7,0.0,3.4,3.4,0.0,0,0,200
15.0,11.0,7.0,0.0,8.0,8.0,0.0,2,6,291
30.0,20.5,11.0,0.0,0.0,0.0,0.0,2,6,250
18.7,18.1,17.5,0.0,0.0,0.0,0.0,1,1,240
-8.5,-18.0,-27.5,29.0,2.6,0.0,7.5,0,4,4
7.8,5.4,3.0,0.0,0.8,0.8,0.0,1,3,300
12.5,7.3,2.0,39.0,0.0,0.0,0.0,1,7,54
25.6,17.9,10.2,0.0,0.0,0.0,0.0,2,3,207
12.5,7.0,1.4,0.0,0.0,0.0,0.0,0,1,323
5.1,2.7,0.2,41.0,0.0,0.0,0.0,0,4,70
-8.3,-13.3,-18.3,39.0,0.0,0.0,0.0,0,4,72
8.7,4.5,0.2,0.0,10.8,10.8,0.0,1,5,348
-7.4,-15.2,-22.9,17.0,0.0,0.0,0.0,0,6,5
9.0,4.8,0.5,0.0,2.0,2.0,0.0,0,6,303
23.0,16.5,10.0,0.0,11.6,11.6,0.0,1,7,277
0.3,-0.3,-0.8,0.0,0.0,0.0,0.0,0,5,361
22.0,17.0,12.0,0.0,0.0,0.0,0.0,2,7,219
20.3,12.7,5.0,0.0,0.0,0.0,0.0,1,3,137
-4.0,-11.4,-18.7,41.0,0.5,0.0,1.5,0,4,49
-2.5,-6.8,-11.0,60.0,0.0,0.0,0.0,1,7,48
23.0,20.0,17.0,0.0,0.0,0.0,0.0,2,7,189
33.8,25.7,17.6,0.0,14.0,14.0,0.0,1,1,198
10.3,6.2,2.0,0.0,0.8,0.8,0.0,1,2,95
20.0,16.5,13.0,0.0,0.0,0.0,0.0,2,8,135
25.8,19.5,13.2,0.0,0.0,0.0,0.0,1,5,234
-3.1,-6.2,-9.3,9.0,2.5,0.0,2.0,0,6,16
23.2,17.6,11.9,0.0,0.0,0.0,0.0,2,4,205
30.7,23.3,15.9,0.0,0.0,0.0,0.0,1,3,232
7.0,5.8,4.5,0.0,1.3,1.3,0.0,1,4,116
8.3,5.9,3.5,0.0,0.0,0.0,0.0,1,5,359
23.3,16.6,9.9,0.0,0.0,0.0,0.0,2,3,206
17.5,14.5,11.5,0.0,1.4,1.4,0.0,1,6,275
-13.0,-14.8,-16.5,14.0,0.0,0.0,0.0,0,6,350
23.0,19.6,16.1,0.0,0.0,0.0,0.0,1,1,267
-5.0,-8.5,-12.0,24.0,0.0,0.0,0.0,1,7,32
-5.5,-11.0,-16.5,37.0,0.0,0.0,0.0,0,3,76
13.5,10.5,7.5,0.0,13.0,13.0,0.0,0,7,126
11.5,8.2,4.9,0.0,0.0,0.0,0.0,2,4,261
-4.7,-8.4,-12.1,10.0,0.0,0.0,0.0,0,6,22
-8.8,-13.1,-17.3,25.0,0.0,0.0,0.0,0,5,82
1.6,-0.3,-2.2,10.0,0.0,0.0,0.0,0,0,51
10.4,4.8,-0.8,0.0,0.0,0.0,0.0,0,1,316
6.0,3.5,1.0,13.0,0.0,0.0,0.0,1,7,87
25.4,17.7,10.0,0.0,0.0,0.0,0.0,2,5,177
-0.7,-8.5,-16.3,38.0,0.0,0.0,0.0,0,4,84
-3.0,-5.8,-8.5,64.0,0.0,0.0,0.0,1,7,47
7.5,3.0,-1.5,0.0,0.0,0.0,0.0,1,8,291
32.5,25.3,18.0,0.0,0.0,0.0,0.0,2,6,150
9.5,7.3,5.0,0.0,0.0,0.0,0.0,1,6,136
25.3,17.8,10.3,0.0,1.0,1.0,0.0,2,4,218
1.5,-1.8,-5.0,0.0,16.4,2.0,18.0,1,6,97
1.5,-1.3,-4.0,1.0,0.0,0.0,0.0,0,5,94
-0.5,-3.8,-7.0,0.0,14.4,9.4,5.0,1,6,84
0.3,-9.8,-19.9,43.0,0.0,0.0,0.0,0,3,7
11.3,9.3,7.2,0.0,12.5,12.5,0.0,1,5,316
25.5,19.0,12.5,0.0,0.0,0.0,0.0,2,4,173
-9.9,-14.0,-18.0,44.0,0.0,0.0,0.0,0,4,47
23.5,16.8,10.0,0.0,0.0,0.0,0.0,1,2,166
-12.0,-16.5,-21.0,27.0,0.0,0.0,0.0,0,7,8
24.5,20.8,17.0,0.0,0.0,0.0,0.0,2,3,243
8.9,6.7,4.4,0.0,0.0,0.0,0.0,0,2,290
5.8,3.8,1.8,0.0,0.0,0.0,0.0,1,4,305
6.1,0.8,-4.5,39.0,0.0,0.0,0.0,0,3,84
29.0,24.1,19.2,0.0,34.2,34.2,0.0,2,4,248
27.4,22.2,17.0,0.0,0.0,0.0,0.0,0,0,209
-5.3,-11.1,-16.8,18.0,0.0,0.0,0.0,0,0,10
31.0,21.5,12.0,0.0,0.0,0.0,0.0,2,7,137
2.5,1.5,0.5,20.0,0.0,0.0,0.0,1,7,22
17.0,14.7,12.3,0.0,0.7,0.7,0.0,1,4,156
29.6,24.8,20.0,0.0,8.3,8.3,0.0,1,5,188
